"species","latitude","longitude","source"
"Rhinolophus sinicus_thomasi",17.54861,104.83611,"Robinson, M. F., & Webber, M. (2000). Survey of bats (Mammalia: Chiroptera) in the Khammouan Limestone National Biodiversity Conservation Area. Lao PDR Natural History Bulletin of the Siam Society, 48, 21-45."
"Rhinolophus sinicus_thomasi",17.5975,104.96583,"Robinson, M. F., & Webber, M. (2000). Survey of bats (Mammalia: Chiroptera) in the Khammouan Limestone National Biodiversity Conservation Area. Lao PDR Natural History Bulletin of the Siam Society, 48, 21-45."
"Rhinolophus sinicus_thomasi",22.183333,106.033333,"Furey, N. M., Mackie, I. J., & Racey, P. A. (2011). Furey, N. M., Mackie, I. J., & Racey, P. A. (2011). Reproductive Phenology of Bat Assemblages in Vietnamese Karst and Its Conservation Implications. Acta Chiropterologica, 13(2), 341Ð354."
"Rhinolophus sinicus_thomasi",17.23333,101.7,"Robinson, M. F., & Smith, A. L. (1997). Chiroptera from Loei Province, north-east Thailand. Natural History Bulletin of the Siam Society, 45, 1-16."
"Rhinolophus sinicus_thomasi",17.1,101.88333,"Robinson, M. F., & Smith, A. L. (1997). Chiroptera from Loei Province, north-east Thailand. Natural History Bulletin of the Siam Society, 45, 1-16."
"Rhinolophus sinicus_thomasi",17.18333,101.95,"Robinson, M. F., & Smith, A. L. (1997). Chiroptera from Loei Province, north-east Thailand. Natural History Bulletin of the Siam Society, 45, 1-16."
"Rhinolophus sinicus_thomasi",22.60778,105.87056,"Tu, V. T., Est—k, P., Csorba, G., Son, N. T., Thanh, H. T., & Gšrfšl, T. (2016). Recent remarkable records reveal that Phia Oac-Phia Den Nature Reserve is a priority area for bat conservation in Northern Vietnam. Journal of Asia-Pacific Biodiversity,"
"Rhinolophus sinicus_thomasi",22.56361,105.88111,"Tu, V. T., Est—k, P., Csorba, G., Son, N. T., Thanh, H. T., & Gšrfšl, T. (2016). Recent remarkable records reveal that Phia Oac-Phia Den Nature Reserve is a priority area for bat conservation in Northern Vietnam. Journal of Asia-Pacific Biodiversity,"
"Rhinolophus sinicus_thomasi",22.60753,100.70819,"Landscape Ecology Group, XTBG,CAS"
"Rhinolophus sinicus_thomasi",24.61736,102.16347,"Landscape Ecology Group, XTBG,CAS"
"Rhinolophus sinicus_thomasi",32.08025,104.58984,"Shi, H. Y., Liu, H., Wu, Y., & Liu, Z. G. (2006). Species diversity and threatened status of cave-dwelling bats in Mianyang, Sichuan. Sichuan Journal of Zoology, 25(1), 128-131."
"Rhinolophus sinicus_thomasi",26.35232,105.99669,"Daohong, L., & Rong, L. (2002). The preliminary investigation and observation of the karst cave bats in the mid region of Guizhou Province. Journal of Guizhou Normal University (Natural Science Edition), 20(2), 41-45."
"Rhinolophus sinicus_thomasi",30.04829,117.03873,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus sinicus_thomasi",30.49306,117.51526,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus sinicus_thomasi",29.89066,117.61414,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus sinicus_thomasi",29.63256,118.06046,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus sinicus_thomasi",31.10086,118.15281,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus sinicus_thomasi",30.68865,118.41961,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus sinicus_thomasi",29.81026,118.61183,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus sinicus_thomasi",30.47649,118.96957,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus sinicus_thomasi",30.91519,119.37332,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus sinicus_thomasi",29.32173,107.72781,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",28.52132,107.89145,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",27.93679,108.23387,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",27.99886,108.40341,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",27.91359,108.6941,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",28.85791,108.80722,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",27.70481,108.82027,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",27.70298,109.1629,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",28.15439,109.20279,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",29.50057,109.3792,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",30.25076,109.40941,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",27.92951,109.59686,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",28.26244,109.69811,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",29.00754,109.87083,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",28.60803,109.95255,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",26.39156,110.32285,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",29.09578,110.49088,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",28.25722,111.19949,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",30.47266,111.20718,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",26.98389,111.2764,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",30.70052,111.3176,"Zhang, P., Huang, T., Zhang, Y., & Liu, Z. (2019). The Checklist, Distribution and Conservation of Chiroptera in Wulingshan Region, China. International Journal of Ecology_2019, 8(2), 57-64"
"Rhinolophus sinicus_thomasi",25.02171,113.72113,"He, X. Y. (2019). Species Resources of Chiroptera in Danxiashan National Nature Reserve, Guangdong, China. Chinese Journal of Zoology, 54(6): 810-814."
"Rhinolophus sinicus_thomasi",25.27764,114.11447,"He, X., Peng, X., Chen, Z., & Zhang, L. (2018). Resources of Bats in Guangdong Xiaoliukeng-Qingzhangshan Provincial Nature Reserve. Forestry and Environmental Science, 2096-2053."
"Rhinolophus sinicus_thomasi",27.2837,105.29174,"Zengxiang,Epidemiological Investigation of Bat Viruses in Guizhou Province"
"Rhinolophus sinicus_thomasi",27.79252,106.40109,"Zengxiang,Epidemiological Investigation of Bat Viruses in Guizhou Province"
"Rhinolophus sinicus_thomasi",27.94636,107.19106,"Zengxiang,Epidemiological Investigation of Bat Viruses in Guizhou Province"
"Rhinolophus sinicus_thomasi",28.56302,107.89879,"Zengxiang,Epidemiological Investigation of Bat Viruses in Guizhou Province"
"Rhinolophus sinicus_thomasi",27.85188,108.60367,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.85502,108.61223,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.52047,108.63479,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.52275,108.64735,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
"Rhinolophus sinicus_thomasi",27.63049,108.65611,"Yang, T., Huang, J., Hou X., Mei, J., & Ran, H. (2016). Diversity and Conservation of Cave-dwelling Bats in Jiangkou County, Guizhou Province[J]. Sichuan Journal of Zoology, 2016, 35(3): 475-480."
