"species","latitude","longitude","source"
"Rhinolophus affinis",33.82312,111.49391,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.10572,111.52425,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.85703,111.62775,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.46621,111.69557,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.73033,111.71698,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.32701,111.8544,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.65359,111.89723,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",33.5715,112.0971,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",34.04798,112.1203,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",31.91405,114.77571,"Bu, Y., Wang, Y., Liu, W., Yu, Y., He, X., Peng, T., & Niu, H. (2014). Diversity and conservation of cave-dwelling bats in Henan Province, China. Acta Theriologica Sinica, 34(3), 252."
"Rhinolophus affinis",27.43608,107.16528,"Dao-Hong, L. I. (2007). The Correlation of Partial Environmental Factors to Animal Community Structure in Longdong Cave and Wanjiadong Cave of Guizhou Province [J]. Chinese Journal of Zoology, 1."
"Rhinolophus affinis",32.08025,104.58984,"Shi, H. Y., Liu, H., Wu, Y., & Liu, Z. G. (2006). Species diversity and threatened status of cave-dwelling bats in Mianyang, Sichuan. Sichuan Journal of Zoology, 25(1), 128-131."
"Rhinolophus affinis",26.35232,105.99669,"Daohong, L., & Rong, L. (2002). The preliminary investigation and observation of the karst cave bats in the mid region of Guizhou Province. Journal of Guizhou Normal University (Natural Science Edition), 20(2), 41-45."
"Rhinolophus affinis",30.04829,117.03873,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus affinis",30.49306,117.51526,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus affinis",29.63256,118.06046,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus affinis",30.47649,118.96957,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
"Rhinolophus affinis",30.95524,119.03961,"Liang, R., & Yongwen, D. (1984). Bats from south Anhui [J]. Acta Theriologica Sinica, 4."
