"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
4091830497,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/149600225","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.027652,119.148473,29146,NA,NA,NA,NA,NA,2023-02-24 21:14:00,24,2,2023,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","149600225","","石柒",2023-02-25 06:24:23,"CC_BY_NC_4_0","石柒","石柒",NA,"",2023-09-28 13:52:20.247,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4046367970,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/149600210","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.037193,119.024862,29146,NA,NA,NA,NA,NA,2023-02-24 20:09:00,24,2,2023,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","149600210","","石柒",2023-02-25 01:38:23,"CC_BY_NC_4_0","石柒","石柒",NA,"",2023-09-28 12:17:54.422,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4039070444,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2145-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:AAA3811","BOLD:AAA3811","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",21.9204,101.268,NA,NA,NA,NA,NA,NA,2018-08-24,24,8,2018,10401857,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:55:02.527,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4039067448,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2147-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.6174,102.163,NA,NA,NA,NA,NA,NA,2018-01-23,23,1,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:55:01.496,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4039066406,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2148-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.6174,102.163,NA,NA,NA,NA,NA,NA,2018-08-15,15,8,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:55:00.712,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4039064474,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2152-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.6174,102.163,NA,NA,NA,NA,NA,NA,2018-01-23,23,1,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:54:00.141,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4039063455,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2156-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.6174,102.163,NA,NA,NA,NA,NA,NA,2018-08-15,15,8,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:55:00.094,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4039061498,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2150-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.6174,102.163,NA,NA,NA,NA,NA,NA,2018-01-23,23,1,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:55:00.419,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4038871460,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2157-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.6174,102.163,NA,NA,NA,NA,NA,NA,2018-08-15,15,8,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:54:00.002,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4038869457,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2146-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:AAA3811","BOLD:AAA3811","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",21.91,101.281,NA,NA,NA,NA,NA,NA,2017-09-20,20,9,2017,10401857,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:55:02.482,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4038863505,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2155-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.6174,102.163,NA,NA,NA,NA,NA,NA,2018-08-15,15,8,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:54:00.149,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4038852465,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2159-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.6174,102.163,NA,NA,NA,NA,NA,NA,2018-08-15,15,8,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:55:00.77,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4038846425,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2153-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.8796,103.99,NA,NA,NA,NA,NA,NA,2018-01-27,27,1,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:55:00.412,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4038842466,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2154-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.6174,102.163,NA,NA,NA,NA,NA,NA,2018-08-15,15,8,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:55:00.387,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4038839442,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2151-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.6174,102.163,NA,NA,NA,NA,NA,NA,2018-01-23,23,1,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:54:00.122,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
4038835455,"040c5662-da76-4782-a48e-cdea1892d14c","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF2149-22","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","UNRANKED","BOLD:ACF0988","BOLD:ACF0988","","CN","","","PRESENT",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",24.6174,102.163,NA,NA,NA,NA,NA,NA,2018-07-11,11,7,2018,10006774,2432641,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","",NA,"",2023-09-27 15:54:00.044,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
3992747025,"d8cd16ba-bb74-4420-821e-083f2bac17c2","KP192697","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","TH","Songkhla","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",7.01,100.02,NA,NA,NA,NA,NA,NA,2011-08-23,23,8,2011,2432641,2432641,"PRESERVED_SPECIMEN","","","IS110823.4","","",NA,"CC_BY_4_0","","Saveng Ith and Pipat Soisook",NA,"",2023-09-30 12:30:11.017,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
3987367651,"d8cd16ba-bb74-4420-821e-083f2bac17c2","KP972661","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","TH","Hala Bala","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",5.7983,101.825,NA,NA,NA,NA,NA,NA,2012-01-20,20,1,2012,2432641,2432641,"PRESERVED_SPECIMEN","","","IS120120.3","","",NA,"CC_BY_4_0","","Saveng Ith and Pipat Soisook",NA,"",2023-09-30 12:29:28.775,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
3987190627,"d8cd16ba-bb74-4420-821e-083f2bac17c2","KP972666","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","TH","Songkhla","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",7.0129,100.021,NA,NA,NA,NA,NA,NA,2011-08-23,23,8,2011,2432641,2432641,"PRESERVED_SPECIMEN","","","IS110823.10","","",NA,"CC_BY_4_0","","Pipat Soisook, Bounsavane Douangboubpha and Saveng Ith",NA,"",2023-09-30 12:29:28.707,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
3968949950,"d8cd16ba-bb74-4420-821e-083f2bac17c2","KP972662","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","TH","Hala Bala","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",5.7983,101.825,NA,NA,NA,NA,NA,NA,2012-01-20,20,1,2012,2432641,2432641,"PRESERVED_SPECIMEN","","","12.007","","",NA,"CC_BY_4_0","","Saveng Ith and Pipat Soisook",NA,"",2023-09-30 12:29:28.854,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
3966402920,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/141700156","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.057452,119.058863,1838,NA,NA,NA,NA,NA,2022-11-11 17:34:00,11,11,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","141700156","","nana7mi",2022-11-12 13:14:31,"CC_BY_NC_4_0","nana7mi","nana7mi",NA,"",2023-09-28 13:44:01.77,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3961174714,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/140869568","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus sinicus","","SPECIES","Rhinolophus sinicus K.Andersen, 1905","Rhinolophus sinicus","","HK","","Yuen Long","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",22.51709,114.121662,30278,NA,NA,NA,NA,NA,2022-10-15 13:05:00,15,10,2022,7261959,7261959,"HUMAN_OBSERVATION","iNaturalist","Observations","140869568","","Edward",2022-11-02 12:17:56,"CC_BY_NC_4_0","Edward","Edward",NA,"",2023-09-28 12:13:47.479,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3902628213,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118180607","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.059616,118.822918,437,NA,NA,NA,NA,NA,2022-05-02 20:50:00,2,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118180607","","bdagley",2022-05-22 18:03:00,"CC_BY_NC_4_0","Amaël Borzée","Amaël Borzée",NA,"",2023-09-28 12:02:29.863,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3902620087,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118180605","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.059616,118.822918,437,NA,NA,NA,NA,NA,2022-05-02 20:50:00,2,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118180605","","bdagley",2022-05-22 18:03:11,"CC_BY_NC_4_0","Amaël Borzée","Amaël Borzée",NA,"",2023-09-28 12:01:56.555,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3902181010,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118180615","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.059616,118.822918,437,NA,NA,NA,NA,NA,2022-05-02 20:51:00,2,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118180615","","bdagley",2022-05-22 18:02:44,"CC_BY_NC_4_0","Amaël Borzée","Amaël Borzée",NA,"",2023-09-28 12:13:10.114,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3902173741,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118183536","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.058606,118.822121,490,NA,NA,NA,NA,NA,2022-05-02 21:05:00,2,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118183536","","bdagley",2022-05-22 17:58:55,"CC_BY_NC_4_0","Amaël Borzée","Amaël Borzée",NA,"",2023-09-28 13:31:30.37,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3902153742,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118183525","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.058606,118.822121,490,NA,NA,NA,NA,NA,2022-05-02 21:01:00,2,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118183525","","bdagley",2022-05-22 18:01:58,"CC_BY_NC_4_0","Amaël Borzée","Amaël Borzée",NA,"",2023-09-28 13:50:43.534,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3902146653,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118183531","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.058606,118.822121,490,NA,NA,NA,NA,NA,2022-05-02 21:02:00,2,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118183531","","bdagley",2022-05-22 18:00:23,"CC_BY_NC_4_0","Amaël Borzée","Amaël Borzée",NA,"",2023-09-28 13:35:41.815,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3902144872,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118183527","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.058606,118.822121,490,NA,NA,NA,NA,NA,2022-05-02 21:01:00,2,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118183527","","bdagley",2022-05-22 17:57:31,"CC_BY_NC_4_0","Amaël Borzée","Amaël Borzée",NA,"",2023-09-28 13:31:31.538,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3902118118,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118180616","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.059616,118.822918,437,NA,NA,NA,NA,NA,2022-05-02 20:52:00,2,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118180616","","bdagley",2022-05-22 18:02:25,"CC_BY_NC_4_0","Amaël Borzée","Amaël Borzée",NA,"",2023-09-28 12:01:13.914,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3902093717,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118183535","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.058606,118.822121,490,NA,NA,NA,NA,NA,2022-05-02 21:04:00,2,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118183535","","bdagley",2022-05-22 17:59:51,"CC_BY_NC_4_0","Amaël Borzée","Amaël Borzée",NA,"",2023-09-28 13:31:56.991,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3872991813,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/124700424","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.052686,118.83422,194,NA,NA,NA,NA,NA,2022-07-03 22:42:00,3,7,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","124700424","","llareta",2022-07-04 09:35:37,"CC_BY_NC_4_0","llareta","llareta",NA,"",2023-09-28 13:37:02.905,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3860277302,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118884335","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.052686,118.83422,194,NA,NA,NA,NA,NA,2022-05-26 21:52:00,26,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118884335","","llareta",2022-05-27 05:56:41,"CC_BY_NC_4_0","llareta","llareta",NA,"",2023-09-28 12:01:35.408,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3859368254,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118884331","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.052686,118.83422,194,NA,NA,NA,NA,NA,2022-05-26 21:52:00,26,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118884331","","llareta",2022-05-27 05:56:40,"CC_BY_NC_4_0","llareta","llareta",NA,"",2023-09-28 12:01:31.88,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3859367253,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/118884336","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","CN","","Jiangsu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.052686,118.83422,194,NA,NA,NA,NA,NA,2022-05-26 21:52:00,26,5,2022,2432639,2432639,"HUMAN_OBSERVATION","iNaturalist","Observations","118884336","","llareta",2022-05-27 05:56:41,"CC_BY_NC_4_0","llareta","llareta",NA,"",2023-09-28 12:01:54.55,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
